grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,samples,step
0.07357277673795551,0.027056608907878404,0.09737748100620804,0.01191645396306241,0.0030066180205561557,0.00034407771924139206,0.027056608907878404,0.09737748100620804,0.01191645396306241,0.0030066180205561557,0.00034407771924139206,1093248,8540
0.08611220238331778,0.026631827093660833,0.08955980387726442,0.01198724813796368,0.002754673251756962,0.00035671297152887105,0.026631827093660833,0.08955980387726442,0.01198724813796368,0.002754673251756962,0.00035671297152887105,1094528,8550
0.0814016939289945,0.030040007457137106,0.10146498344213954,0.012097235511040975,0.00292386671789178,0.00033108468285700335,0.030040007457137106,0.10146498344213954,0.012097235511040975,0.00292386671789178,0.00033108468285700335,1095808,8560
0.10238141462104401,0.030071173049509525,0.10463179592101012,0.011815721244746984,0.003253283746356224,0.00033006315769916635,0.030071173049509525,0.10463179592101012,0.011815721244746984,0.003253283746356224,0.00033006315769916635,1097088,8570
0.09742460847146849,0.028259596042335033,0.09333727563640164,0.011282106321473353,0.0028073291662286982,0.0003861058370668309,0.028259596042335033,0.09333727563640164,0.011282106321473353,0.0028073291662286982,0.0003861058370668309,1098368,8580
0.10578296431292991,0.027984515577554703,0.09684398144599995,0.011570942452512266,0.0029480233442270415,0.0003790203861486841,0.027984515577554703,0.09684398144599995,0.011570942452512266,0.0029480233442270415,0.0003790203861486841,1099648,8590
0.12122547807916242,0.029217216186225414,0.10043164685328176,0.01142142086965301,0.0028989767004497795,0.00035671046473716264,0.029217216186225414,0.10043164685328176,0.01142142086965301,0.0028989767004497795,0.00035671046473716264,1100928,8600
0.11556180878992652,0.03059243578463793,0.10157516159570464,0.011783671523700684,0.0029923939427289256,0.00034948449142403694,0.03059243578463793,0.10157516159570464,0.011783671523700684,0.0029923939427289256,0.00034948449142403694,1102208,8610
0.11457150696201945,0.028384283185005188,0.09916143622249358,0.012334534056329463,0.0029352386157367387,0.0003796200214155095,0.028384283185005188,0.09916143622249358,0.012334534056329463,0.0029352386157367387,0.0003796200214155095,1103488,8620
0.17539697927722223,0.02912682984024286,0.09642448232737234,0.010784745921173238,0.0028795228265512244,0.0004137819646469632,0.02912682984024286,0.09642448232737234,0.010784745921173238,0.0028795228265512244,0.0004137819646469632,1104768,8630
0.1746996845965424,0.030214321985840797,0.10187241209395168,0.01217197337042035,0.0029443597758284897,0.00038302427463396323,0.030214321985840797,0.10187241209395168,0.01217197337042035,0.0029443597758284897,0.00038302427463396323,1106048,8640
0.14306588483801247,0.030289767868816854,0.09646738646420049,0.012257321237623563,0.0028479689830257144,0.0004301290101956022,0.030289767868816854,0.09646738646420049,0.012257321237623563,0.0028479689830257144,0.0004301290101956022,1107328,8650
0.11049734847796752,0.026781151071190834,0.09963368053576628,0.011769338974481576,0.0029939875595310947,0.0004275342388340796,0.026781151071190834,0.09963368053576628,0.011769338974481576,0.0029939875595310947,0.0004275342388340796,1108608,8660
0.09833967976770328,0.02819197718054056,0.10080122600767717,0.011594420056893266,0.0026626593393323083,0.00040502156120117265,0.02819197718054056,0.10080122600767717,0.011594420056893266,0.0026626593393323083,0.00040502156120117265,1109888,8670
0.0817036574103972,0.02695372570306063,0.09305886689971817,0.012387206614233004,0.0029355734067194584,0.00036164430014860746,0.02695372570306063,0.09305886689971817,0.012387206614233004,0.0029355734067194584,0.00036164430014860746,1111168,8680
0.086573402121196,0.029843558371067048,0.09802939077631692,0.011914315825687987,0.0027754981833583584,0.0003295723534416064,0.029843558371067048,0.09802939077631692,0.011914315825687987,0.0027754981833583584,0.0003295723534416064,1112448,8690
0.08795833858859207,0.02591447457671165,0.09322895151181301,0.011777256890486407,0.002854045858457701,0.00036404686882185856,0.02591447457671165,0.09322895151181301,0.011777256890486407,0.002854045858457701,0.00036404686882185856,1113728,8700
0.11044313089106829,0.031297712586820126,0.10802962998389652,0.011712772326949894,0.002886785083700377,0.0003390009944076229,0.031297712586820126,0.10802962998389652,0.011712772326949894,0.002886785083700377,0.0003390009944076229,1115008,8710
0.1010332680255485,0.027343514747917654,0.10064807503434185,0.011519765323483967,0.0030574387233389733,0.00031427627096979646,0.027343514747917654,0.10064807503434185,0.011519765323483967,0.0030574387233389733,0.00031427627096979646,1116288,8720
0.08142938280884165,0.029045125283300877,0.10020122601865576,0.011448237147547688,0.002773797312511306,0.0003357516276840994,0.029045125283300877,0.10020122601865576,0.011448237147547688,0.002773797312511306,0.0003357516276840994,1117568,8730
0.10614325301850638,0.028205115534365176,0.0949805580587551,0.011829407348907629,0.002930624645960983,0.00033884331819240214,0.028205115534365176,0.0949805580587551,0.011829407348907629,0.002930624645960983,0.00033884331819240214,1118848,8740
0.12596539125172193,0.026469420641660694,0.09543918808891523,0.011498986198844865,0.0027759475448580727,0.0003575982798424717,0.026469420641660694,0.09543918808891523,0.011498986198844865,0.0027759475448580727,0.0003575982798424717,1120128,8750
0.11766828857167913,0.027307153306901456,0.09511682741808168,0.011519859081810196,0.003018199338672741,0.0003691958382241573,0.027307153306901456,0.09511682741808168,0.011519859081810196,0.003018199338672741,0.0003691958382241573,1121408,8760
0.1281620222726437,0.029686732217669487,0.09960339374478855,0.011857891474069375,0.002755314549143084,0.0003931367747056699,0.029686732217669487,0.09960339374478855,0.011857891474069375,0.002755314549143084,0.0003931367747056699,1122688,8770
0.13181808330730505,0.030229954980313778,0.10481601658827926,0.011765570409625071,0.0029692815452046196,0.0003735787828826154,0.030229954980313778,0.10481601658827926,0.011765570409625071,0.0029692815452046196,0.0003735787828826154,1123968,8780
0.10883687358765612,0.0288770854473114,0.10239725977993547,0.012335043583896999,0.0029093394053009997,0.00042705627555701973,0.0288770854473114,0.10239725977993547,0.012335043583896999,0.0029093394053009997,0.00042705627555701973,1125248,8790
0.08035318975800317,0.02780482247471809,0.10140588057430963,0.01186726753750429,0.002871773606933134,0.0003365686572619531,0.02780482247471809,0.10140588057430963,0.01186726753750429,0.002871773606933134,0.0003365686572619531,1126528,8800
0.0760174458722304,0.02925641108304262,0.09796225458096153,0.010996372460099945,0.0028919046664183635,0.0003480064925666204,0.02925641108304262,0.09796225458096153,0.010996372460099945,0.0028919046664183635,0.0003480064925666204,1127808,8810
0.08869846095033213,0.029542949609458444,0.10149869553164158,0.012162263004132836,0.003010637454055133,0.000366974537376696,0.029542949609458444,0.10149869553164158,0.012162263004132836,0.003010637454055133,0.000366974537376696,1129088,8820
0.1228621558421055,0.02794959656894207,0.10229830830930373,0.01183585982088874,0.003048697840122083,0.00035990187005615964,0.02794959656894207,0.10229830830930373,0.01183585982088874,0.003048697840122083,0.00035990187005615964,1130368,8830
0.1298896220301222,0.030076268687844274,0.09596528889388482,0.012618491504614018,0.0029447244959223875,0.00034633189611065374,0.030076268687844274,0.09596528889388482,0.012618491504614018,0.0029447244959223875,0.00034633189611065374,1131648,8840
0.11092346414907364,0.027503547631204127,0.09681126172284761,0.01098161269804803,0.002861020140184001,0.0003891047835586013,0.027503547631204127,0.09681126172284761,0.01098161269804803,0.002861020140184001,0.0003891047835586013,1132928,8850
0.1050396148236124,0.029595924355089665,0.0996794563301718,0.012253308093722777,0.0030186928415317977,0.000361358242568651,0.029595924355089665,0.0996794563301718,0.012253308093722777,0.0030186928415317977,0.000361358242568651,1134208,8860
0.08214617876897749,0.025424702651798727,0.08719061694639714,0.011539161095755516,0.0029049787365639677,0.000370574293100099,0.025424702651798727,0.08719061694639714,0.011539161095755516,0.0029049787365639677,0.000370574293100099,1135488,8870
0.07431918405580144,0.027001398243010042,0.09006213426985085,0.011228773560623144,0.0030701922199643903,0.0003570933908153075,0.027001398243010042,0.09006213426985085,0.011228773560623144,0.0030701922199643903,0.0003570933908153075,1136768,8880
0.10202981059109516,0.028572858124971387,0.09509939198714619,0.011444423385044741,0.0028821818046881574,0.0003208171315669636,0.028572858124971387,0.09509939198714619,0.011444423385044741,0.0028821818046881574,0.0003208171315669636,1138048,8890
0.08058097129071967,0.025301834940910338,0.09250510509308389,0.011580157517812656,0.0029087967761254807,0.00037055078685446075,0.025301834940910338,0.09250510509308389,0.011580157517812656,0.0029087967761254807,0.00037055078685446075,1139328,8900
0.10148649594433268,0.02531798407435417,0.09529175527251021,0.011522585594608187,0.0028933844760185403,0.00036328902585058533,0.02531798407435417,0.09529175527251021,0.011522585594608187,0.0028933844760185403,0.00036328902585058533,1140608,8910
0.08420173630380957,0.026173041947185987,0.08627334730501499,0.011802667029536302,0.002872030574088013,0.00035219278145108736,0.026173041947185987,0.08627334730501499,0.011802667029536302,0.002872030574088013,0.00035219278145108736,1141888,8920
0.11257273989563885,0.026238740980625154,0.09174419087372516,0.011321604143926833,0.0029709223583419962,0.0003667089764112138,0.026238740980625154,0.09174419087372516,0.011321604143926833,0.0029709223583419962,0.0003667089764112138,1143168,8930
0.12088683615056685,0.028500661440193656,0.09512351860654285,0.011450286446941188,0.0030199619950153273,0.0003754400825285224,0.028500661440193656,0.09512351860654285,0.011450286446941188,0.0030199619950153273,0.0003754400825285224,1144448,8940
0.10344561138351867,0.030651617981493472,0.10363556568541607,0.011558432493191696,0.002965458994319216,0.0003780627525515771,0.030651617981493472,0.10363556568541607,0.011558432493191696,0.002965458994319216,0.0003780627525515771,1145728,8950
0.0922518074809783,0.02728674579411745,0.09749023739991174,0.011323394903835528,0.0028833092074802688,0.0004069849432325074,0.02728674579411745,0.09749023739991174,0.011323394903835528,0.0028833092074802688,0.0004069849432325074,1147008,8960
0.09823311338252794,0.0264132771641016,0.09274564703480381,0.011456902251346705,0.0030821515986154844,0.00039371103834715963,0.0264132771641016,0.09274564703480381,0.011456902251346705,0.0030821515986154844,0.00039371103834715963,1148288,8970
0.09764695671448383,0.026293829921633004,0.10014066268843036,0.011126175479680303,0.002727380962924277,0.0003658009192900192,0.026293829921633004,0.10014066268843036,0.011126175479680303,0.002727380962924277,0.0003658009192900192,1149568,8980
0.10249202815255636,0.023683131858706474,0.0912647943798939,0.01135511310839863,0.002771588108424941,0.0003867553649096022,0.023683131858706474,0.0912647943798939,0.01135511310839863,0.002771588108424941,0.0003867553649096022,1150848,8990
0.14518450874431985,0.026270071975886822,0.09380699721943639,0.012207307280311023,0.0027105983728578187,0.00036612865918099984,0.026270071975886822,0.09380699721943639,0.012207307280311023,0.0027105983728578187,0.00036612865918099984,1152128,9000
0.14252751957779308,0.030245276726782323,0.09664449383986237,0.011369753022023674,0.0029726929088939973,0.00042066289528233224,0.030245276726782323,0.09664449383986237,0.011369753022023674,0.0029726929088939973,0.00042066289528233224,1153408,9010
0.12590255223412591,0.02854156941175461,0.09928461329724926,0.010515495446321861,0.002869934877716341,0.000451269067789071,0.02854156941175461,0.09928461329724926,0.010515495446321861,0.002869934877716341,0.000451269067789071,1154688,9020
0.11911057697650504,0.02865660432726145,0.09414964131631903,0.010558385354017492,0.0028912511764792727,0.0004055108489230832,0.02865660432726145,0.09414964131631903,0.010558385354017492,0.0028912511764792727,0.0004055108489230832,1155968,9030
0.10459717584416911,0.027959435619413855,0.10105975798030956,0.012188829167386495,0.002823156004992573,0.0003605500341931613,0.027959435619413855,0.10105975798030956,0.012188829167386495,0.002823156004992573,0.0003605500341931613,1157248,9040
0.10166171752448586,0.026529912278056143,0.10083518383908083,0.011652970855393288,0.003042046782316312,0.00036513511826833457,0.026529912278056143,0.10083518383908083,0.011652970855393288,0.003042046782316312,0.00036513511826833457,1158528,9050
0.07083675457391414,0.02720853015780449,0.0951429849707246,0.0115008545196837,0.0026336208552493173,0.00032391752262702234,0.02720853015780449,0.0951429849707246,0.0115008545196837,0.0026336208552493173,0.00032391752262702234,1159808,9060
0.1216286275295301,0.026232422143220902,0.09022165853239138,0.011183605433011853,0.00302012583578211,0.00039316314029990356,0.026232422143220902,0.09022165853239138,0.011183605433011853,0.00302012583578211,0.00039316314029990356,1161088,9070
0.1541238527414658,0.029122339189052583,0.10070503094868968,0.011873990920543951,0.0028811093361123565,0.0003430125396165302,0.029122339189052583,0.10070503094868968,0.011873990920543951,0.0028811093361123565,0.0003430125396165302,1162368,9080
0.12402339325590184,0.027608278021216393,0.09894960209666212,0.012278273458534899,0.002705026623152664,0.0004146321400093013,0.027608278021216393,0.09894960209666212,0.012278273458534899,0.002705026623152664,0.0004146321400093013,1163648,9090
0.10233678524591953,0.026627929136157035,0.09477166633250445,0.010970351475591562,0.0030015695349339695,0.000424613746115203,0.026627929136157035,0.09477166633250445,0.010970351475591562,0.0030015695349339695,0.000424613746115203,1164928,9100
0.11584429836894623,0.027068592235445974,0.0950276853717109,0.011445725785113168,0.0028391132221208663,0.00040941249592719574,0.027068592235445974,0.0950276853717109,0.011445725785113168,0.0028391132221208663,0.00040941249592719574,1166208,9110
0.15092566352149273,0.028185047395527362,0.09788196453551919,0.011876590182608284,0.0029054255139976345,0.00042902984277584677,0.028185047395527362,0.09788196453551919,0.011876590182608284,0.0029054255139976345,0.00042902984277584677,1167488,9120
0.13524429366490473,0.029520850442349908,0.09746135617101076,0.011414588460176688,0.0027004579618126927,0.00040141545803681883,0.029520850442349908,0.09746135617101076,0.011414588460176688,0.0027004579618126927,0.00040141545803681883,1168768,9130
0.12286049859151796,0.02536173164844513,0.09103455631626092,0.011955156276363899,0.00268547709590839,0.0003908222150000389,0.02536173164844513,0.09103455631626092,0.011955156276363899,0.00268547709590839,0.0003908222150000389,1170048,9140
0.11825755310120754,0.027009835653007033,0.09174211597104269,0.011260170121089477,0.003098770208208978,0.0003734445469526029,0.027009835653007033,0.09174211597104269,0.011260170121089477,0.003098770208208978,0.0003734445469526029,1171328,9150
0.08589573494794452,0.02541882134974003,0.09271512848275068,0.011610461178086574,0.002951008334093786,0.0003613223006034033,0.02541882134974003,0.09271512848275068,0.011610461178086574,0.002951008334093786,0.0003613223006034033,1172608,9160
0.09199766888290045,0.027584887668490408,0.09604065340750348,0.01164743048581,0.002970930103964001,0.0003377629943050902,0.027584887668490408,0.09604065340750348,0.01164743048581,0.002970930103964001,0.0003377629943050902,1173888,9170
0.10564925615565753,0.02753913011401892,0.0921551620484536,0.011614844144591673,0.0029268326757886935,0.00034952635065255724,0.02753913011401892,0.0921551620484536,0.011614844144591673,0.0029268326757886935,0.00034952635065255724,1175168,9180
0.1300880000110349,0.028280527517199516,0.09517852989731646,0.011162563728836204,0.0026953839598633147,0.00033746861264639645,0.028280527517199516,0.09517852989731646,0.011162563728836204,0.0026953839598633147,0.00033746861264639645,1176448,9190
0.09953220878571432,0.028218056634068487,0.09409005715659978,0.011708214745785171,0.0028698943024570377,0.0003522745542356678,0.028218056634068487,0.09409005715659978,0.011708214745785171,0.0028698943024570377,0.0003522745542356678,1177728,9200
0.13939008664663313,0.024582887440919878,0.08633031986550671,0.011727401069558899,0.0028897708160167705,0.0003673929220939299,0.024582887440919878,0.08633031986550671,0.011727401069558899,0.0028897708160167705,0.0003673929220939299,1179008,9210
0.11329703826981684,0.028554523177444932,0.09475913528537001,0.011997618422707993,0.0029065511921181155,0.00037179888095124615,0.028554523177444932,0.09475913528537001,0.011997618422707993,0.0029065511921181155,0.00037179888095124615,1180288,9220
0.15122012178271374,0.028813751973211763,0.10471259969341064,0.011354587877923187,0.0027632530781214457,0.00035937168013046647,0.028813751973211763,0.10471259969341064,0.011354587877923187,0.0027632530781214457,0.00035937168013046647,1181568,9230
0.15968145904582415,0.025699703767895696,0.09613564722948942,0.011787473510823671,0.0030864996072734875,0.0003665901457913578,0.025699703767895696,0.09613564722948942,0.011787473510823671,0.0030864996072734875,0.0003665901457913578,1182848,9240
0.1921008552009701,0.03059826958924532,0.09927900670827464,0.011509508474302462,0.0028084226392011023,0.0003619675583972868,0.03059826958924532,0.09927900670827464,0.011509508474302462,0.0028084226392011023,0.0003619675583972868,1184128,9250
0.11963556343669637,0.02992201205343008,0.09300307544449775,0.011241494900964256,0.0029692680027406924,0.0003474179971503829,0.02992201205343008,0.09300307544449775,0.011241494900964256,0.0029692680027406924,0.0003474179971503829,1185408,9260
0.12353136305924381,0.025919029116630556,0.0883360466581176,0.012261332480591667,0.003029325063055561,0.00037737036482506076,0.025919029116630556,0.0883360466581176,0.012261332480591667,0.003029325063055561,0.00037737036482506076,1186688,9270
0.11235430549962315,0.02666988400742412,0.09416454171057417,0.011852022186143426,0.0028717755878930017,0.00039206290118322927,0.02666988400742412,0.09416454171057417,0.011852022186143426,0.0028717755878930017,0.00039206290118322927,1187968,9280
0.11866108839143462,0.02943826522678137,0.09720600004747637,0.011428671341308164,0.0030895085718007165,0.0003575033924323346,0.02943826522678137,0.09720600004747637,0.011428671341308164,0.0030895085718007165,0.0003575033924323346,1189248,9290
0.12929367593189206,0.027915266156196595,0.09353897260384167,0.011581180322370517,0.003042487804722153,0.0003784716229890735,0.027915266156196595,0.09353897260384167,0.011581180322370517,0.003042487804722153,0.0003784716229890735,1190528,9300
0.13683271893126603,0.029290495440363884,0.10131007668363293,0.012132430050763442,0.0030768541898469944,0.00037745712821659016,0.029290495440363884,0.10131007668363293,0.012132430050763442,0.0030768541898469944,0.00037745712821659016,1191808,9310
0.12143764173927635,0.027328912913799287,0.10143905813470236,0.011475336102069588,0.0030888990760820994,0.000412995473859403,0.027328912913799287,0.10143905813470236,0.011475336102069588,0.0030888990760820994,0.000412995473859403,1193088,9320
0.14699520466629531,0.028965269215404987,0.09795625133878498,0.01217306909412949,0.003129607121930263,0.0003804104493887099,0.028965269215404987,0.09795625133878498,0.01217306909412949,0.003129607121930263,0.0003804104493887099,1194368,9330
0.12059294149319798,0.028227662853896614,0.09511404404723336,0.012052468183672286,0.003069415904012818,0.0003933158812082456,0.028227662853896614,0.09511404404723336,0.012052468183672286,0.003069415904012818,0.0003933158812082456,1195648,9340
0.11462636595120954,0.027310185693204404,0.09558978880208639,0.01142538055102202,0.0028802258117150144,0.0003715787958964273,0.027310185693204404,0.09558978880208639,0.01142538055102202,0.0028802258117150144,0.0003715787958964273,1196928,9350
0.1372553948835214,0.030142351426184173,0.09933443150444951,0.011328155318331442,0.002976451963827664,0.00038124881412518485,0.030142351426184173,0.09933443150444951,0.011328155318331442,0.002976451963827664,0.00038124881412518485,1198208,9360
0.10525375609634988,0.02826802432537079,0.10137525993211861,0.011116146064208215,0.0030043091787061126,0.00041336738330867597,0.02826802432537079,0.10137525993211861,0.011116146064208215,0.0030043091787061126,0.00041336738330867597,1199488,9370
0.09150700882413644,0.02733578197658062,0.09623507588667372,0.011948958018611872,0.0028628041007323184,0.00035739053082077424,0.02733578197658062,0.09623507588667372,0.011948958018611872,0.0028628041007323184,0.00035739053082077424,1200768,9380
0.1011268888379772,0.02792446352541447,0.09712938629119795,0.010507828981377998,0.0028636856204384427,0.00036162902990962174,0.02792446352541447,0.09712938629119795,0.010507828981377998,0.0028636856204384427,0.00036162902990962174,1202048,9390
0.09326317173975876,0.028872229624539614,0.09245372796162782,0.012281039796001344,0.002857371166388281,0.0003630768430808435,0.028872229624539614,0.09245372796162782,0.012281039796001344,0.002857371166388281,0.0003630768430808435,1203328,9400
0.10747745625306357,0.026335924491286276,0.09663663861322896,0.012618429946764393,0.0030196613544670264,0.0003620609613877468,0.026335924491286276,0.09663663861322896,0.012618429946764393,0.0030196613544670264,0.0003620609613877468,1204608,9410
0.12018590422624684,0.028319552913308142,0.09535215786196713,0.010858071685828322,0.0028765156966319874,0.0003539283340421016,0.028319552913308142,0.09535215786196713,0.010858071685828322,0.0028765156966319874,0.0003539283340421016,1205888,9420
0.09721209370109765,0.029829335398972034,0.09543823752036619,0.01119749899182642,0.002977542329906018,0.00036696379588183086,0.029829335398972034,0.09543823752036619,0.01119749899182642,0.002977542329906018,0.00036696379588183086,1207168,9430
0.11121327178769766,0.029461499489843848,0.09634765398324184,0.011562609408260467,0.0028407413339753816,0.00034282040892654413,0.029461499489843848,0.09634765398324184,0.011562609408260467,0.0028407413339753816,0.00034282040892654413,1208448,9440
0.11473143899849374,0.027609544061124324,0.09698823673561924,0.011433276067262304,0.002953640372132733,0.0003745376209406851,0.027609544061124324,0.09698823673561924,0.011433276067262304,0.002953640372132733,0.0003745376209406851,1209728,9450
0.12302758969392812,0.027419297769665715,0.09581188016712582,0.012051593568023364,0.003039972953020264,0.0003724862562086843,0.027419297769665715,0.09581188016712582,0.012051593568023364,0.003039972953020264,0.0003724862562086843,1211008,9460
0.13910733748446558,0.024368982948362827,0.09030446503944949,0.011278951460367241,0.00296472937760155,0.0003543577300742576,0.024368982948362827,0.09030446503944949,0.011278951460367241,0.00296472937760155,0.0003543577300742576,1212288,9470
0.105135578803324,0.025275910273194317,0.08866272861635087,0.011762118293117059,0.002738526390823181,0.0003956699575274465,0.025275910273194317,0.08866272861635087,0.011762118293117059,0.002738526390823181,0.0003956699575274465,1213568,9480
0.1379826946077164,0.028617189079523087,0.09310477000969816,0.011463819593233353,0.0030317476600885125,0.0004048363733899248,0.028617189079523087,0.09310477000969816,0.011463819593233353,0.0030317476600885125,0.0004048363733899248,1214848,9490
0.1297300067253313,0.028505078889429568,0.0927167355283856,0.011396425928199942,0.0027039568901875382,0.0004146034853266547,0.028505078889429568,0.0927167355283856,0.011396425928199942,0.0027039568901875382,0.0004146034853266547,1216128,9500
0.08876464706545484,0.026472367905080316,0.0868636629618815,0.011395779350332973,0.0031422095878031538,0.00037481007704816635,0.026472367905080316,0.0868636629618815,0.011395779350332973,0.0031422095878031538,0.00037481007704816635,1217408,9510
0.07966774630435515,0.027931626327335833,0.09387927653098657,0.0112313792328543,0.0028775608693034373,0.00033726008148550436,0.027931626327335833,0.09387927653098657,0.0112313792328543,0.0028775608693034373,0.00033726008148550436,1218688,9520
0.1149777485321954,0.026823452860116958,0.09899723140497495,0.011987877530172542,0.0029584315389870786,0.00035949715456583655,0.026823452860116958,0.09899723140497495,0.011987877530172542,0.0029584315389870786,0.00035949715456583655,1219968,9530
0.08837041968124042,0.027717114239931107,0.09427668417638253,0.011828868169733253,0.0027611099634196616,0.00034852582656405226,0.027717114239931107,0.09427668417638253,0.011828868169733253,0.0027611099634196616,0.00034852582656405226,1221248,9540
0.08388743708481389,0.026990629173815252,0.0937871161080476,0.01118953987218131,0.0030727720235676475,0.00033128706919443305,0.026990629173815252,0.0937871161080476,0.01118953987218131,0.0030727720235676475,0.00033128706919443305,1222528,9550
0.1162121276197275,0.028343974426388745,0.10135886320420423,0.011136959742310137,0.0028416548338026514,0.0003778843422390624,0.028343974426388745,0.10135886320420423,0.011136959742310137,0.0028416548338026514,0.0003778843422390624,1223808,9560
0.08910163188617508,0.026062434166669847,0.08934518614591205,0.011801401758814188,0.0028801906776206045,0.000360368813454076,0.026062434166669847,0.08934518614591205,0.011801401758814188,0.0028801906776206045,0.000360368813454076,1225088,9570
0.10114228194554442,0.025840369425714015,0.08445085543475113,0.011827944034328318,0.0028486768231210085,0.00036571289018987616,0.025840369425714015,0.08445085543475113,0.011827944034328318,0.0028486768231210085,0.00036571289018987616,1226368,9580
0.15512520751542916,0.027971318922936916,0.10179258822175266,0.010889035338683559,0.0027961322841954157,0.0003565336576817029,0.027971318922936916,0.10179258822175266,0.010889035338683559,0.0027961322841954157,0.0003565336576817029,1227648,9590
0.09353604461599119,0.02592247668653727,0.09047826582506767,0.011443332015031402,0.0029486236679885087,0.0003716625833367178,0.02592247668653727,0.09047826582506767,0.011443332015031402,0.0029486236679885087,0.0003716625833367178,1228928,9600
0.15655570283003822,0.028562163561582563,0.09776978532998612,0.011444703605886352,0.0027699140153088346,0.00036783663809499846,0.028562163561582563,0.09776978532998612,0.011444703605886352,0.0027699140153088346,0.00036783663809499846,1230208,9610
0.09835315786789287,0.030297348089516164,0.0985283129223224,0.010804278409979499,0.0029833115376397333,0.00036414659415692443,0.030297348089516164,0.0985283129223224,0.010804278409979499,0.0029833115376397333,0.00036414659415692443,1231488,9620
0.07009192680112528,0.02621665969491005,0.09563556018086972,0.011085880974694175,0.0025963477778250515,0.00035162770593270744,0.02621665969491005,0.09563556018086972,0.011085880974694175,0.0025963477778250515,0.00035162770593270744,1232768,9630
0.08743964733583928,0.02755834944546223,0.09236333590406035,0.011265661137447027,0.002804418577715148,0.00033913439052874237,0.02755834944546223,0.09236333590406035,0.011265661137447027,0.002804418577715148,0.00033913439052874237,1234048,9640
0.08894054649064789,0.029153549298644065,0.09518057532419545,0.010909434085768187,0.003013105579792331,0.00034167980422852493,0.029153549298644065,0.09518057532419545,0.010909434085768187,0.003013105579792331,0.00034167980422852493,1235328,9650
0.09684973087674989,0.029903955571353436,0.10168797480463299,0.0114707853251226,0.002871913272137806,0.0003590745957565663,0.029903955571353436,0.10168797480463299,0.0114707853251226,0.002871913272137806,0.0003590745957565663,1236608,9660
0.10988955268925218,0.024633681215345857,0.09283078329708062,0.010833977023503388,0.0028351963196284603,0.00033145411000411385,0.024633681215345857,0.09283078329708062,0.010833977023503388,0.0028351963196284603,0.00033145411000411385,1237888,9670
0.09792456765427014,0.02963164933025837,0.09646146174020659,0.011491347123829725,0.0028291125137134706,0.0003225597281146163,0.02963164933025837,0.09646146174020659,0.011491347123829725,0.0028291125137134706,0.0003225597281146163,1239168,9680
0.16876403177718094,0.0315992709249258,0.0984937553856891,0.011935243671148501,0.0028852098833092236,0.0003406672346144658,0.0315992709249258,0.0984937553856891,0.011935243671148501,0.0028852098833092236,0.0003406672346144658,1240448,9690
0.14599973800647842,0.02923189904540777,0.0993177948382134,0.01054270158554584,0.002899445692446382,0.00040038966704651705,0.02923189904540777,0.0993177948382134,0.01054270158554584,0.002899445692446382,0.00040038966704651705,1241728,9700
0.1595000955664094,0.027680892124772073,0.09280059302880152,0.01173410151835886,0.0028017827117656,0.00042663160549741204,0.027680892124772073,0.09280059302880152,0.01173410151835886,0.0028017827117656,0.00042663160549741204,1243008,9710
0.12912970777034496,0.027114309836179018,0.10060009095123254,0.011431683100360837,0.0028069794749835215,0.0004277014901989343,0.027114309836179018,0.10060009095123254,0.011431683100360837,0.0028069794749835215,0.0004277014901989343,1244288,9720
0.11255975422979518,0.02996145747601986,0.10100230260738241,0.011426135104774582,0.0029416710158757433,0.00042226112676032137,0.02996145747601986,0.10100230260738241,0.011426135104774582,0.0029416710158757433,0.00042226112676032137,1245568,9730
0.14097762682814136,0.029044496640563012,0.10440751838928816,0.011616427268132327,0.002776970999111219,0.00047317445882048544,0.029044496640563012,0.10440751838928816,0.011616427268132327,0.002776970999111219,0.00047317445882048544,1246848,9740
0.1257806138844947,0.028419400937855246,0.0955577750847372,0.011536292451626018,0.0029322679168156678,0.00041453178327701236,0.028419400937855246,0.0955577750847372,0.011536292451626018,0.0029322679168156678,0.00041453178327701236,1248128,9750
0.13988834337811235,0.029657615907490255,0.10282175406313478,0.011620473305622202,0.002973592330818066,0.0003877688743970401,0.029657615907490255,0.10282175406313478,0.011620473305622202,0.002973592330818066,0.0003877688743970401,1249408,9760
0.10256864254221758,0.029474181495606898,0.10064330082274173,0.011589723619587598,0.00286934773154694,0.00037928645234548106,0.029474181495606898,0.10064330082274173,0.011589723619587598,0.00286934773154694,0.00037928645234548106,1250688,9770
0.1024566601350885,0.028152161091566087,0.0930057895509938,0.011369297866353162,0.0028017065465854875,0.00035517492233059177,0.028152161091566087,0.0930057895509938,0.011369297866353162,0.0028017065465854875,0.00035517492233059177,1251968,9780
0.16334793408799125,0.02603101208806038,0.0981607461412406,0.011489642128598557,0.0030188915469274227,0.0003522463200880175,0.02603101208806038,0.0981607461412406,0.011489642128598557,0.0030188915469274227,0.0003522463200880175,1253248,9790
0.12211694321027054,0.029272422939538956,0.10105320626592995,0.01184442182619599,0.002860042634977844,0.00038623046876401306,0.029272422939538956,0.10105320626592995,0.01184442182619599,0.002860042634977844,0.00038623046876401306,1254528,9800
